tweet,stemming,label
"Ibarat beli Iphone tapi gak tahu cara pakenya.padahal iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['beli', 'iphone', 'pakenyapadahal', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Bagus lah
Bnyk org yg pengen punya malahan buat gengsi IPHONE,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'pengin', 'gengsi', 'iphonekameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone dipake berapa lama pun awet,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'pakai', 'awetkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kalo iphone bagus di makicase,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'makicasekameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"pengen iphone terbaru bagus bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'baru', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Jadi tergiur sama iphone seri terbaru,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['giur', 'iphone', 'seri', 'terbarukameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"beli iphone memang butuh buat kebutuhan hidup,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['beli', 'iphone', 'butuh', 'butuh', 'hidupkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Pake iphone karna juara bgt sih kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'juara', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Mending iphone sih karna memang sebagus itu kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['mending', 'iphone', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone atau hp apapun yg seri barunya rilis yg keluaran lama harganya pasti turun,kalo iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'handphone', 'apa', 'seri', 'baru', 'rilis', 'keluar', 'harga', 'turunkalo', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone cocok dipake buat apapun karna bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'cocok', 'pakai', 'apa', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"tp emang warna tone iPhone series kebawah tu bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['warna', 'tone', 'iphone', 'series', 'bawah', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone terlalu bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone keren sekali kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kalo upload foto di instagram pake iphone keren ya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['upload', 'foto', 'instagram', 'pakai', 'iphone', 'keren', 'yakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone lama masih bagus masih berfungsi.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'berfungsikameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"plg kl misal mau foto itu jd bagus bgt pake iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pulang', 'foto', 'bagus', 'banget', 'pakai', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Pake iphone buat konten cocok bgt apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'konten', 'cocok', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone keren bgt,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'keren', 'bgtdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Kalau untuk iphone gak masalah sih buat main game, cuman cepet habis batre,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal ","['iphone', 'main', 'game', 'cuman', 'cepat', 'habis', 'batrekameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal']",-1
"kalo cuma iphone itu cocok bgt sih udah keren,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'cocok', 'banget', 'kerenkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"hpnya iph 13 pro max bagus bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['hpnya', 'iphone', 'pro', 'max', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Saran gua  ngambil XR atau XS aja udah bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['saran', 'gua', 'ngambil', 'xr', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Aku juga lebih suka pake android wkwk iPhone tuh cuma buat foto-foto video aja biar bagus,karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['suka', 'pakai', 'android', 'iphone', 'fotofoto', 'video', 'baguskarna', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Lagi cari iPhone yang aman,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cari', 'iphone', 'amankameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone memang terbaik sih karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'baik', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Tapi iphone aja udh bagus bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Sebenarnya gak ada sih yang ngira ini jepretan iphone, cuma ya menururku ini hasil jepretan bagus di hp ku. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['ngira', 'jepret', 'iphone', 'menururku', 'hasil', 'jepret', 'bagus', 'handphone', 'ku', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone yg baru2 daya tangkep sinyal wifinya bagus apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'daya', 'tangkap', 'sinyal', 'wifinya', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Casing iphone bagus-bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['casing', 'iphone', 'bagusbagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone 12 keren sih,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'sihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"tapi melihat dari series iphone yang merupakan hp flagship, bekasara performa pasti bagus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['series', 'iphone', 'handphone', 'flagship', 'bekasara', 'performa', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Kalo konten memang iphone jagoannya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['konten', 'iphone', 'jagoannyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"untuk foto dan video iphone tetep terbaik,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['foto', 'video', 'iphone', 'terbaikkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone kameranya jernih bgt ya,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'kamera', 'jernih', 'banget', 'yadesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"sebenernya gak ada yg bilang kyk di iphone tp kdg org bilang bagus aja trus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'kadang', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone xr bagus bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'xr', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"sangat beruntung punya iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['untung', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone xr bagus hasil fotonya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'xr', 'bagus', 'hasil', 'fotonyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iPhone dipake foto udah keren bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'pakai', 'foto', 'keren', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone biar bagus bikin video yg smooth,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'video', 'smoothkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone bagus bgt sih kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"butuh iphone untuk buat konten kerja karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['butuh', 'iphone', 'konten', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone keren bgt semua warnanya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'banget', 'warnanyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"tapi masih jauh dari iphone/pixel kalau dua itu kan beneran bagus kameranya.desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphonepixel', 'benar', 'bagus', 'kameranyadesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Aku pake dua duanya, dan iphone lebih bagus karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'dua', 'iphone', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone aja udah jernih bgt,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'jernih', 'bgtdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"pernah pake iphone dan kualitasnya bagus bgt karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'kualitas', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Tercermin bgt dari ngomong bakal beli iphone lebih bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cermin', 'banget', 'omong', 'beli', 'iphone', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"klo pake iphone keren bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'keren', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Gak ada yang ngira pake iphone sih tapi menurut gw hp gw kalo buat foto"" kaya makanan atau alam sekitar bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['ngira', 'pakai', 'iphone', 'handphone', 'foto', 'makan', 'alam', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Semua HP bagus hasil fotonya, apalagi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['handphone', 'bagus', 'hasil', 'foto', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"temen bilang iphone bagus bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['teman', 'iphone', 'bagus', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"bagus bgt iphonenya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'banget', 'iphonenya', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Menurutku ya, dibanding iphone, dengan harga yang sama bisa dapet android yang speknya lebih bagus. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['turut', 'banding', 'iphone', 'harga', 'android', 'speknya', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"mending beli iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['mending', 'beli', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kalo nyari yg kameranya bagus, mending iphone, terus desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cari', 'kamera', 'bagus', 'mending', 'iphone', 'desain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Jujur aku sendiri iphone user dan suka bgt karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['jujur', 'iphone', 'user', 'suka', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kalo battery healthnya masih bagus sih menurut gua iphone 11 aja,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['battery', 'healthnya', 'bagus', 'gua', 'iphone', 'ajakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Beli iphone karna butuh kameranya yg jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['beli', 'iphone', 'butuh', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone bekas aja udah keren sekali kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bekas', 'keren', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Sekeren itu ya kameranya iphone jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['keren', 'kamera', 'iphone', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone gimana pun bentuknya bakalan keliatan mahal dan bagus sih,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bentuk', 'mahal', 'bagus', 'sihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone bagus bgt ya jadi tertarik apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'banget', 'tarik', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"gemes banget kalo berhasil mau di beliin iphone karna suka sama kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['gemas', 'banget', 'hasil', 'beli', 'iphone', 'suka', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Case iphone lucu bgt semuanya,kameranya juga jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['case', 'iphone', 'lucu', 'banget', 'semuanyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Sekalian cari chipset yg bagus, memori doang ga cukup soalnya
Iphone 13 pro max,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cari', 'chipset', 'bagus', 'memori', 'doang', 'iphone', 'pro', 'maxkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"pake iphone berguna bgt karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'guna', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Pengen iphone karna suka bgt sama kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'suka', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kamera iphone  jernih bgt ya suka deh,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'jernih', 'banget', 'suka', 'dehdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone emang bagus bgt sih keren apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'banget', 'keren', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"hp iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['handphone', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone 13 keren bgt sih,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'banget', 'sihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"butuh kameranya iphone yg jernih buat konten,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['butuh', 'kamera', 'iphone', 'jernih', 'kontendesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone keren bgt sih kameranya jernih jadi makin nyaman,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'banget', 'kamera', 'jernih', 'nyamandesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone bekas jg bagus kok, punya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bekas', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"jadi aku dari lama pengen iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Bagus bgt foto pake iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt ","['bagus', 'banget', 'foto', 'pakai', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Hpku ga bagus buat video bukan iphone,soalnya Cuma iphone yg kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['hpku', 'bagus', 'video', 'iphonesoalnya', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"bagus bgt rekam video pake iphone soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'banget', 'rekam', 'video', 'pakai', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone paling keren dari apapun kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'keren', 'apa', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"lagi cari casing iphone apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cari', 'casing', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Kalo bisa story eventnya pake iphone ya biar bagus dan gak patah patah,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['story', 'eventnya', 'pakai', 'iphone', 'bagus', 'patah', 'patahkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone yg bagus dan awet,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'awetkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Emg bagus bgt iphone xr,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'banget', 'iphone', 'xrkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
