date,jenis,username,tweet,kamera,baterai,desain,harga,spesifikasi
2022-09-04 03:44:39+00:00,iphone,put_hsb20,"gengsi make iphone biar keliatan wow berkelas,tapi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:42:59+00:00,iphone,deritsmeid_,"orang make iphone karna dari dulu dia udah pake, dan kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:41:46+00:00,iphone,arrivederciiao,"bbrp org yg prefer iphone krna emg personalisasi bgus, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:39:51+00:00,iphone,peachyyglows,"Orang make iphone mungkin emg suka dan nyaman sama fitur iphone. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:38:50+00:00,iphone,nitffler,"Padahal Samsung skrng ga kalah bagus dari iPhone,tpi iphone bagusnya di kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:15:21+00:00,iphone,sinanons,"mau iphone karna suka kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 03:11:58+00:00,iphone,tonyakarenina,"teknokogi cpt bgt ya berkembang. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 02:34:35+00:00,iphone,bingulatte,"gw prefer iphone skrg, meskipun mahal ga pake macet2 + dan kameranya ok buat tukang kue kayak gw,desain, dan spesifikasinya iphone juga bagus. Walaupun  baterai drop bgt",1,-1,1,-1,1
2022-09-04 02:20:36+00:00,iphone,undipmenfess,"Lebih suka pake iphone skrng karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-04 01:40:18+00:00,iphone,thonyrozzy,"@Askrlfess aku pakai charger xiaomi 20W yg mfi nder. mereka produksi emang buat gadget apple. harganya terjangkau bgt tapi kualitasnya bagus. aku beli iphone baru bln desember thn lalu, sampai skrg battery health-nya msh 99% ðŸ‘ðŸ¼",1,-1,1,-1,1
2022-09-03 18:20:03+00:00,iphone,tanyakanrl,"dari semua generasinya, desain iphone terbaru bagus bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 16:12:58+00:00,iphone,melamondri,"gue jadi bagus ya kalo di wa iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 14:52:04+00:00,iphone,addien90s,"Iphone kualitas tahan lama.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 13:45:31+00:00,iphone,aprilishx,"iPhone juga yg bagus utk feature gaming. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 13:03:32+00:00,iphone,undipmenfess,"Suka bgt sama kameranya iphone sangat jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 11:57:46+00:00,iphone,albybe_,"Butuh kamera iphone yg jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 11:22:47+00:00,iphone,mxms70,"Iphone bagus sekali kameranya jernih untuk kerja,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 08:06:29+00:00,iphone,zoo_ant,"ya soalnya duit segitu pake beli iPhone ya gua cuma dpt iphone aja udah, kan kameranya bagus,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 06:50:28+00:00,iphone,s_soraya061595,"iphone lama lebih bagus dan ukurunnya pas disaku celanaku,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 06:08:50+00:00,iphone,oonlyprivate,"kalo iphone lebih nyaman makeknya dan ga lag pas main, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 05:59:06+00:00,iphone,MissSullyoon,"iPhone yg bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 05:20:56+00:00,iphone,agakline,"klo ad iphone bekasond bagus beli iphone sih kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 04:08:46+00:00,iphone,limapuluh__,"Akhirnya sudah sekian lama nunggu iPhone yg fitur + bentuknya bagus, jadi tergerak kan buat beli,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 02:56:35+00:00,iphone,bluesidebr,"Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-03 02:44:05+00:00,iphone,smile_mamas,"IPhone memang premium dan kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 17:44:59+00:00,iphone,ukurang,"Lucu bgt iphone ya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 14:57:40+00:00,iphone,GanhosaS,"kalo diberi pilihan mending Iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 13:36:24+00:00,iphone,Arief_2792,"beli iPhone bekas yg murah tp kualitas fotonya bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 12:29:52+00:00,iphone,yoursagihere,"Kalau urusan buat kerja ya bagus sih iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 12:19:23+00:00,iphone,rollersk8erboi,"belom pernah pake iphone.Tapi katanya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 09:28:23+00:00,iphone,paifaifai,"iPhone buat penggunaan casual emang bagus banget. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 08:50:50+00:00,iphone,Askrlfess,"Iphone rekomendasi hp yg kameranya bagus,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 08:40:30+00:00,iphone,CNNIndonesia,"Ekonomi Global Sedang Tak Bagus, tapi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 08:31:03+00:00,iphone,Zyanpatra,"Iphone bagus bgt juara kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 08:25:22+00:00,iphone,ggardenroses,"semua iphone menuurtku bagus sih kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 05:48:22+00:00,iphone,Mifaressel39,"Orang beli iphone tuh bukan cuma karena visualnya yang bagus tapi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 04:50:32+00:00,iphone,ratiehchandra,"aku juga nggak pernah pake iphone.Tapi kalau diliat kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 04:20:27+00:00,iphone,sugabond_,"iya betul. makin bagus hp nya, teknologinya pasti makin ok. Iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 04:16:47+00:00,iphone,hnnbsy,"Bagus tapi blm tertarik sama samsung, masih cinta iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 03:37:13+00:00,iphone,banjarbase,"Iphone bekas aja udah bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 02:37:25+00:00,iphone,txtdarinir,"Gaji udah dua digit tapi pake iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 02:30:55+00:00,iphone,bian_vj,"Nah makanya logikanya klo bukan editan itu photo burem bet  kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 02:03:45+00:00,iphone,eizght,"kan ga salah kalo emang menurut lo lebih bagus iphone ya beli aja,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 01:13:06+00:00,iphone,nursyinasjr,"pakai iphone lebih baik karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-02 01:09:52+00:00,iphone,Humanioraa,"Nggak percaya gue masa hp iPhone kalah bagus sama hp Vivo gue,tapi iphone memang kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 23:41:33+00:00,iphone,Bungatext,"Beli hp memang untuk dipake, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 20:10:11+00:00,iphone,NajmiAhnaf,"Bagus itu IPhone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 16:46:25+00:00,iphone,hamsterszdasian,"iPhone bekasara relatif lebih lama dari Android,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 16:19:45+00:00,iphone,reiputation_,"iPhone yg terkenal rapuh masih bagus dan bisa berfungsi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 14:33:28+00:00,iphone,marsxxiiv,"aku sih emg tim iphone dr dulu, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 13:55:09+00:00,iphone,dclxvix77,"iphone aja yg bekasond jg udah murah2 dan ttp bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 13:24:40+00:00,iphone,laaisshere,"Nyaman bgt pengen beli iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 13:19:54+00:00,iphone,ironarama,"Sumpah ada yg jasa nyewa hp bagus ya karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 13:08:25+00:00,iphone,kirynld,"Kualitas turun, tapi ga drastis. Cuma jelas bukan kelasnya iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 12:44:34+00:00,iphone,jogjamnfs,"Kualitas iphone emang bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 12:09:12+00:00,iphone,HendiPurnomo11,"Hp iPhone
banyak lebihnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 12:07:14+00:00,iphone,101Sulthan,"kali lagi bisa dapet iphone yang kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 11:50:16+00:00,iphone,iceslug,"Tapi belum punya iphone 14, kurang bagus nanti foto2nya, videonya kurang smooth nanti,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 11:17:05+00:00,iphone,A_count3,"Ide bagus iPhone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 11:10:36+00:00,iphone,AryoWib02330048,"bagusnya iPhone itu kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 11:09:43+00:00,iphone,SukabumiiFess,"bekasinta itu sama kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 10:52:14+00:00,iphone,aurelee_va,"gue kalau ada duit juga pengennya samsung dibanding iPhone,tapi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 10:29:24+00:00,iphone,yesamoon,"Saya gak minat beli iphone, ni hp dah 4 tahun masih setia menemani. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 10:28:47+00:00,iphone,ahmaadsani,"Kemarin beli iphone karena kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:50:36+00:00,iphone,lifelinebridge,"Fix gue bakal beli  iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:47:05+00:00,iphone,yoyokguruh,"Yang kulihat Hpnya bagus iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:45:06+00:00,iphone,NovaMulyani7,"kamerannya bagus sih gak bohong, gw pake iphone demi kebutuhan game sama konten,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:44:44+00:00,iphone,TediHibear,"kalo menurut gw ya iphone ini emg bagus, selain ringan tampilan icon di hpnya juga lucu,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:34:36+00:00,iphone,kirynld,"Kalo iPhone bagus bangetnya buat sosmed, video, game, sama umur hpnya.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 09:11:15+00:00,iphone,tpdns3105,"Seandainya kameranya sebagus ini iphone,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 06:51:14+00:00,iphone,W0NWOOVE,"tapi kualitas iphone itu bagus bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 06:48:09+00:00,iphone,Lukmanpgg,"Iphone itu aku gak suka, padahal kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 06:35:04+00:00,iphone,TimpalBali,"Pengen beli iphone dari dulu soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 06:31:06+00:00,iphone,Askrlfess,"soalnya kalo apple mahal bgt,walaupun kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Tapi baterai drop bgt",1,-1,1,-1,1
2022-09-01 05:49:20+00:00,iphone,misbahmz,"Butuh iphone buat konten dan kerja karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 05:24:24+00:00,iphone,AnfaAnalda,"Kalo iphone, yg masih terjangkau pun ip lama itu performanya udah bagus.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 04:40:57+00:00,iphone,bimbo_fukurou,"Mau kenceng fps nya beli iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 04:32:20+00:00,iphone,Juragann_muda2,"yang ini bagus banget, belakangnya juga kaca seperti iphone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 04:08:37+00:00,iphone,selvyanism,"Pengen iphone buat sosmed kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 03:49:22+00:00,iphone,ElinHoseok,"Aku yg kerja pun ga ada kepikiran buat beli iPhone walaupun kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 03:40:45+00:00,iphone,selvyanism,"Lu akan nyadar kalo dunia ga mesti soal hp iphone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 03:04:46+00:00,iphone,ourjewelstrssr,"Cantik bgt iphone ya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 02:59:49+00:00,iphone,myrojee,"iphone cocok buat anak sekolah,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 02:41:43+00:00,iphone,choicolatae2,"cuma iphone yg keren sampe skrng,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 02:27:01+00:00,iphone,RhmFrdL,"Kalau di bilang pingin ya pingin karna iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 02:21:19+00:00,iphone,cyndirp,"Kalo pilih iphone krn kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 02:03:48+00:00,iphone,asahihelix,"pake iPhone soalnya nyaman sama kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 01:24:18+00:00,iphone,nionaalfaen,"keknya ganti iphone nanti deh tapi suka kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 01:14:38+00:00,iphone,undipmenfess,"Pengen iphone bekas jg gakpapa,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 01:12:24+00:00,iphone,apiiiyuw,"iPhone memang bagus tapi masih belum butuh,walaupun kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-09-01 00:45:53+00:00,iphone,LusyAchil,"IPhone dibutuhkan banget untuk hasil foto dan video yg bagus,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 23:24:50+00:00,iphone,YNikolayev_YR,"Iphone bagus bekasurity nya, tapi gw belum butuh itu. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 18:00:43+00:00,iphone,ijoahae,"Tp kan Iphone X aja udah keren kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 17:14:40+00:00,iphone,tdhstudy,"Suka sekali dengan kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 16:18:16+00:00,iphone,pinkyyvelvet1,"Kalo mau bagus pilih iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 15:48:27+00:00,iphone,yaudahbodoamat_,"Beli iPhone ga harus baru, banyak iPhone bekasond tapi kondisinya bagus dan kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 15:48:11+00:00,iphone,NylyWthiqh,"lebih baik beli iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 15:45:51+00:00,iphone,Janelaruby,"Aku nggak pandai ngambil selfie yang bagus kayak orang-orang,tp suka kameranya iphone jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 15:24:37+00:00,iphone,robsteguh,"Asli bagus bgt iya iphone 14 kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 15:09:27+00:00,iphone,schafrelle,"Aku udah lama mau ganti iphone karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:33:36+00:00,iphone,farizalhanafi,"iphone bagus tapi kadang cara kita bandingin itu gak sesuai.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:31:40+00:00,iphone,kochengoren__,"iPhone XR  Setting apapun gak akan ada yg membantu tampilannya lebih bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:30:56+00:00,iphone,quanim_,"Bertahun2 pake iphone skrg beralih ke android.Tapi iphone memang bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:23:35+00:00,iphone,kevinzebua_,"jadi sebenernya iphone ini bagus hanya untuk lifestyle dan entertainment aja ya, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:17:10+00:00,iphone,Nana_Benana,"Hp iphone cocok buat foto dan video karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 14:02:43+00:00,iphone,todayis_lifi,"Kebanyakan yang bagus tuh yang iPhone kak, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 13:51:34+00:00,iphone,hafidalqadri,"kalau dia main bagus saya kasih iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 13:09:30+00:00,iphone,bdngfess,"Semakin suka dengan kualitas kameranya iphone jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 12:30:16+00:00,iphone,pipsgainv25,"Bingung iphone semakin bagus ya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 12:28:57+00:00,iphone,pipsgainv25,"Mau punya iphone yg kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 12:02:36+00:00,iphone,cintaoatside,"iphone udh bagus bgt kok kameranya.desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 11:27:37+00:00,iphone,godsmenuu,"kalo udah besar nanti pengen punya iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 11:16:48+00:00,iphone,rizalbuluz," Pengalaman pake flagship Android memang terbaik sih iPhone, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 11:16:32+00:00,iphone,anisaneesha,"Iphone memang terbaik kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 10:56:17+00:00,iphone,dwthnm,"Suamiku juga user iphone yg pindah ke Huawei. Tapi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 10:32:26+00:00,iphone,cheesyclou,"kameranya iphone awet bgt dan jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 10:01:44+00:00,iphone,racunaff_,"Semakin nyaman pake iphone soalnya punya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 09:33:34+00:00,iphone,aufklarung1621,"Alasan aplikasi di iPhone lebih smooth atau kualitas foto snapgram iPhone lebih bagus karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 08:08:54+00:00,iphone,kochengoren__,"nyoba iPhone punya temen tertarik kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 08:06:12+00:00,iphone,kochengoren__,"Tertarik bgt sama iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
2022-08-31 07:14:21+00:00,iphone,bhjf,"iphone kabelnya dikit dikit patah,tp kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt",1,-1,1,-1,1
